id,verdict,group,title,model,target,source,line,original,report,reason,proposed_action
FINDING-01821,false-positives,ideal-zero,Zero on-resistance/off-conductance is an intended ideal limit,Modelica.Electrical.Machines.Examples.InductionMachines.IMC_Steinmetz,idealOpener.Goff,Electrical/Analog/Interfaces/IdealSwitch.mo,6,FINDING-01821-imc-steinmetz-idealopener-goff.md,false-positives/FINDING-01821.md,The scalar ideal component explicitly permits Ron=0 and Goff=0 and uses switching equations that do not unconditionally divide by either. Polyphase declarations use vector nonnegative bounds and delegate to those scalar components. The documentation warns that some connected circuits are singular: that is not evidence that every component must have strictly positive values. The reported blanket positivity/missing-bound claim is false.,Correct the detector/adjudicator for this specific semantic case; do not impose a blanket strictly-positive bound on the library declaration.
FINDING-01822,false-positives,zero-machine-data-inertia,Machine-data inertia is not intrinsically a positive divisor,Modelica.Electrical.Machines.Examples.InductionMachines.IMC_Steinmetz,aimcData.Jr,Electrical/Machines/Utilities/ParameterRecords/InductionMachineData.mo,6,FINDING-01822-imc-steinmetz-aimcdata-jr.md,false-positives/FINDING-01822.md,"These record fields are forwarded as Jr/Js to machine inertias. The consumer component uses J as a multiplier in torque balance, so zero is a massless algebraic limit. A report needs a specific incompatible drive-train topology or initialization; absence of a strictly-positive record bound alone is not a verified defect.",Correct the detector/adjudicator for this specific semantic case; do not impose a blanket strictly-positive bound on the library declaration.
FINDING-01823,false-positives,zero-machine-data-inertia,Machine-data inertia is not intrinsically a positive divisor,Modelica.Electrical.Machines.Examples.InductionMachines.IMC_Steinmetz,aimcData.Js,Electrical/Machines/Utilities/ParameterRecords/InductionMachineData.mo,7,FINDING-01823-imc-steinmetz-aimcdata-js.md,false-positives/FINDING-01823.md,"These record fields are forwarded as Jr/Js to machine inertias. The consumer component uses J as a multiplier in torque balance, so zero is a massless algebraic limit. A report needs a specific incompatible drive-train topology or initialization; absence of a strictly-positive record bound alone is not a verified defect.",Correct the detector/adjudicator for this specific semantic case; do not impose a blanket strictly-positive bound on the library declaration.
FINDING-01824,false-positives,signed-machine-data-resistance,Zero/signed machine resistance is an ideal electrical limit,Modelica.Electrical.Machines.Examples.InductionMachines.IMC_Steinmetz,aimcData.Rs,Electrical/Machines/Utilities/ParameterRecords/InductionMachineData.mo,10,FINDING-01824-imc-steinmetz-aimcdata-rs.md,false-positives/FINDING-01824.md,"Rs is a stator resistance data field passed to resistor components. The underlying Basic.Resistor contract explicitly permits positive, zero and negative resistance and uses v=R_actual*i. A real machine normally has positive copper resistance, but the ideal zero-loss limit is mathematically supported; a blanket missing-bound finding is not a bug.",Correct the detector/adjudicator for this specific semantic case; do not impose a blanket strictly-positive bound on the library declaration.
FINDING-01825,false-positives,zero-machine-data-leakage,Zero leakage inductance is a supported ideal limit,Modelica.Electrical.Machines.Examples.InductionMachines.IMC_Steinmetz,aimcData.Lszero,Electrical/Machines/Utilities/ParameterRecords/InductionMachineData.mo,20,FINDING-01825-imc-steinmetz-aimcdata-lszero.md,false-positives/FINDING-01825.md,"Lszero and Lssigma represent zero-sequence/stray inductance. They are forwarded to inductor equations that multiply derivatives by L; zero removes the leakage voltage drop. The Basic.Inductor contract explicitly permits zero. This does not excuse fsNominal=0 in the default formula, which is documented as a separate confirmed frequency bug.",Correct the detector/adjudicator for this specific semantic case; do not impose a blanket strictly-positive bound on the library declaration.
FINDING-01826,false-positives,zero-machine-data-leakage,Zero leakage inductance is a supported ideal limit,Modelica.Electrical.Machines.Examples.InductionMachines.IMC_Steinmetz,aimcData.Lssigma,Electrical/Machines/Utilities/ParameterRecords/InductionMachineData.mo,23,FINDING-01826-imc-steinmetz-aimcdata-lssigma.md,false-positives/FINDING-01826.md,"Lszero and Lssigma represent zero-sequence/stray inductance. They are forwarded to inductor equations that multiply derivatives by L; zero removes the leakage voltage drop. The Basic.Inductor contract explicitly permits zero. This does not excuse fsNominal=0 in the default formula, which is documented as a separate confirmed frequency bug.",Correct the detector/adjudicator for this specific semantic case; do not impose a blanket strictly-positive bound on the library declaration.
FINDING-01827,unresolved,baseline-blocked,Not yet established as a bug or a false positive,Modelica.Electrical.Machines.Examples.InductionMachines.IMC_Steinmetz,aimcData.Lm,Electrical/Machines/Utilities/ParameterRecords/IM_SquirrelCageData.mo,6,FINDING-01827-imc-steinmetz-aimcdata-lm.md,unresolved/FINDING-01827.md,"The current Rumoca nominal run is tool-error, before any reported perturbation. This prevents causal attribution to this parameter. Source metadata was recovered, but none of the reviewed source proofs or counterexamples establishes this particular claim. A baseline failure/tool limitation is neither confirmation nor a false positive.","Resolve the intended parameter domain and enclosing equations; check inherited bounds, final/protected status, guards and aliases. Construct an otherwise-valid source-level witness, establish a clean baseline in a capable engine, then retranslate at the witness and compare with the runtime override. For equality claims use the actual partner value. Do not apply a blanket min>0 fix yet."
FINDING-01828,unresolved,baseline-blocked,Not yet established as a bug or a false positive,Modelica.Electrical.Machines.Examples.InductionMachines.IMC_Steinmetz,aimcData.Lrsigma,Electrical/Machines/Utilities/ParameterRecords/IM_SquirrelCageData.mo,9,FINDING-01828-imc-steinmetz-aimcdata-lrsigma.md,unresolved/FINDING-01828.md,"The current Rumoca nominal run is tool-error, before any reported perturbation. This prevents causal attribution to this parameter. Source metadata was recovered, but none of the reviewed source proofs or counterexamples establishes this particular claim. A baseline failure/tool limitation is neither confirmation nor a false positive.","Resolve the intended parameter domain and enclosing equations; check inherited bounds, final/protected status, guards and aliases. Construct an otherwise-valid source-level witness, establish a clean baseline in a capable engine, then retranslate at the witness and compare with the runtime override. For equality claims use the actual partner value. Do not apply a blanket min>0 fix yet."
FINDING-01829,unresolved,baseline-blocked,Not yet established as a bug or a false positive,Modelica.Electrical.Machines.Examples.InductionMachines.IMC_Steinmetz,aimcData.Rr,Electrical/Machines/Utilities/ParameterRecords/IM_SquirrelCageData.mo,13,FINDING-01829-imc-steinmetz-aimcdata-rr.md,unresolved/FINDING-01829.md,"The current Rumoca nominal run is tool-error, before any reported perturbation. This prevents causal attribution to this parameter. Source metadata was recovered, but none of the reviewed source proofs or counterexamples establishes this particular claim. A baseline failure/tool limitation is neither confirmation nor a false positive.","Resolve the intended parameter domain and enclosing equations; check inherited bounds, final/protected status, guards and aliases. Construct an otherwise-valid source-level witness, establish a clean baseline in a capable engine, then retranslate at the witness and compare with the runtime override. For equality claims use the actual partner value. Do not apply a blanket min>0 fix yet."
FINDING-01830,unresolved,baseline-blocked,Not yet established as a bug or a false positive,Modelica.Electrical.Machines.Examples.InductionMachines.IMC_Steinmetz,wLoad,Electrical/Machines/Examples/InductionMachines/IMC_Steinmetz.mo,18,FINDING-01830-imc-steinmetz-wload.md,unresolved/FINDING-01830.md,"The current Rumoca nominal run is tool-error, before any reported perturbation. This prevents causal attribution to this parameter. Source metadata was recovered, but none of the reviewed source proofs or counterexamples establishes this particular claim. A baseline failure/tool limitation is neither confirmation nor a false positive.","Resolve the intended parameter domain and enclosing equations; check inherited bounds, final/protected status, guards and aliases. Construct an otherwise-valid source-level witness, establish a clean baseline in a capable engine, then retranslate at the witness and compare with the runtime override. For equality claims use the actual partner value. Do not apply a blanket min>0 fix yet."
FINDING-01831,confirmed,space-phasor-turns-ratio,SpacePhasor permits zero turns ratio then divides by it,Modelica.Electrical.Machines.Examples.InductionMachines.IMC_Steinmetz,aimc.spacePhasorS.turnsRatio,Electrical/Machines/SpacePhasors/Components/SpacePhasor.mo,6,FINDING-01831-imc-steinmetz-aimc-spacephasors-turnsratio.md,confirmed/FINDING-01831.md,turnsRatio is an unconstrained parameter and the equation v/turnsRatio=plug_p.pin.v-plug_n.pin.v divides by it directly. Zero is admitted but undefined. This is a declaration/equation defect even when the enclosing machine example is blocked by unrelated runtime limitations.,"Require and assert a nonzero turnsRatio before the transformation equation is evaluated. If negative ratios encode winding orientation, enforce abs(turnsRatio)>=small rather than positivity; if only magnitude is supported, document and enforce turnsRatio>0."
